image_id,mask_num,xmin,ymin,xmax,ymax
04f2f83128e9dede,2,617,150,719,208
04f2f83128e9dede,3,418,183,496,227
04f2f83128e9dede,4,79,144,161,189
04f2f83128e9dede,5,565,211,595,232
04f36b4d905c96f2,1,486,67,528,91
04f36b4d905c96f2,2,276,44,321,73
04f36b4d905c96f2,3,764,93,799,117
04f3e075ab86149f,1,120,270,204,318
04f3e075ab86149f,2,251,214,317,258
04f42adef36fce1c,1,126,116,210,171
04f42adef36fce1c,2,613,122,696,175
04f42adef36fce1c,3,355,228,438,283
04f4726c6a7c70cf,1,195,307,410,446
04f69af90ad9081f,1,167,231,372,376
04f7721eb19b9f52,1,235,203,287,239
04f7721eb19b9f52,2,420,191,464,224
04f7efe5e2d22a51,1,457,242,490,263
04f808c12f62fd11,1,333,255,432,321
04f808c12f62fd11,2,103,363,233,444
04fa3b4c39864141,1,215,213,304,278
04fa3b4c39864141,2,21,214,51,235
04fb167691ea69d2,1,351,192,469,258
04fb6251c50ac087,1,522,110,647,207
04fb6cef6a24e706,1,485,402,659,524
04fb6cef6a24e706,2,200,147,354,258
04fb9192d9238b5d,1,599,263,653,298
04fb9192d9238b5d,2,426,231,503,274
04fbcb08deb433da,1,498,275,593,326
04fbcb08deb433da,2,303,224,408,280
04fbe2535c8a7a1e,1,190,362,228,385
04fbe2535c8a7a1e,2,287,405,334,434
04fc5a382cf7eaa5,1,239,260,391,357
04fd57b9ffa1ace4,1,146,167,258,238
04fd57b9ffa1ace4,2,478,78,523,108
04fd57b9ffa1ace4,3,560,182,665,246
04fd57b9ffa1ace4,4,371,231,468,286
04fd83049c1966f4,1,630,170,678,200
04fd8f72581af8a8,1,125,250,157,271
04fe0e5fa20ddd87,1,401,150,550,274
04ffeb1751e5ce5f,1,368,209,426,253
04ffeb1751e5ce5f,2,618,207,686,242
04ffeb1751e5ce5f,3,216,192,276,228
0500642d12c1ef60,1,318,246,473,368
0500ed00def1d1dd,1,446,264,667,385
05011f641863201b,1,253,165,342,237
0501454889a03c65,1,513,214,610,279
0501454889a03c65,2,442,42,479,68
0501c72698ddcc62,1,7,249,235,402
0501c72698ddcc62,2,436,159,695,339
0502069ab60739ad,1,252,196,344,254
0503247d92fd6527,1,555,163,617,203
0503247d92fd6527,2,648,168,731,229
0503247d92fd6527,3,86,157,149,200
0503600eb185480c,1,213,375,432,531
05037a14b881da99,1,198,205,288,266
05037a14b881da99,2,527,217,622,284
05037a14b881da99,3,430,199,503,260
050544c040f46152,1,545,178,669,264
0505982004b6b3b8,1,219,289,307,343
0505982004b6b3b8,2,442,303,557,373
05067d262c7086ae,1,209,385,385,505
05067d262c7086ae,2,424,292,589,404
050a4da70edc67a6,1,363,322,429,365
050a4da70edc67a6,2,357,182,407,214
050c2e945e267c8d,1,585,175,682,232
050c2e945e267c8d,2,109,110,194,155
050c7b757d6ebf7c,1,183,207,292,271
050d024b7491d039,1,295,247,476,376
050e936ef0231c15,1,170,355,535,628
050faf8d1055070a,1,322,200,430,267
051004fd78f2f6f5,1,202,271,381,375
051036025206a8f8,1,373,158,440,209
051036025206a8f8,2,250,208,318,251
051036025206a8f8,3,142,189,208,237
051036025206a8f8,4,533,96,608,147
051268fdde624449,1,375,114,439,163
051268fdde624449,2,614,188,671,227
05141d54d7911d4b,1,143,357,459,594
0514f4ceec5de537,1,587,179,628,205
0514f4ceec5de537,2,482,167,517,192
0514f4ceec5de537,3,375,167,415,196
0514f4ceec5de537,4,160,178,201,206
0514f4ceec5de537,5,278,189,315,214
0515145eaa0a060a,1,115,154,151,177
0515145eaa0a060a,2,216,166,247,186
0515145eaa0a060a,3,367,153,400,178
0515145eaa0a060a,4,563,133,598,157
0515145eaa0a060a,5,656,139,692,164
0515145eaa0a060a,6,291,157,322,182
0515145eaa0a060a,7,476,153,507,175
051682489b4bcb51,1,358,240,417,285
051747af0cc6916e,1,352,198,414,236
0519ba52ad938b06,1,217,239,332,315
051a152501c4a019,1,585,114,632,144
051a152501c4a019,2,375,120,414,149
051a152501c4a019,3,162,104,200,131
051a152501c4a019,4,312,132,350,155
051a152501c4a019,5,497,135,536,163
051a152501c4a019,6,451,71,492,96
051a152501c4a019,7,650,122,699,153
051a152501c4a019,8,231,146,267,175
051aebd9faebaf76,1,276,567,340,614
051b94894825da18,1,190,216,369,351
051c07432f9e852c,1,421,208,456,235
051c07432f9e852c,2,328,185,390,234
051c7c3d938b7a56,1,64,127,108,157
051c7c3d938b7a56,2,511,109,581,165
051d27e4a2c1b1c2,1,92,201,276,339
051d27e4a2c1b1c2,2,310,437,506,570
051d736c5d3b2b34,1,221,243,374,356
051e9f3adc76b5ec,1,99,66,166,107
051f998ee61d9e0c,1,642,487,679,514
051f998ee61d9e0c,2,140,85,267,176
0521caf6ad73afb5,1,410,185,503,258
0521caf6ad73afb5,2,162,114,281,197
05227697b00e3736,1,134,147,222,224
05268a58caf27c08,1,253,284,410,397
0526c1855fc933cb,1,260,142,322,184
0526c1855fc933cb,2,373,187,432,234
0526c1855fc933cb,3,360,14,386,34
05277f7eca6f8bb6,1,546,272,588,301
0527815c416736af,1,197,142,264,189
05286cf68b362e7f,1,647,425,677,446
052a2d2b086f0d21,1,384,250,412,268
052a2d2b086f0d21,2,608,253,631,266
052aa2162af33608,1,172,219,281,292
052aa2162af33608,2,167,32,229,74
052ae5cbbc082f86,1,406,144,562,287
052af3ec1648ae6c,1,223,157,298,211
052c4bd467292a8b,1,376,204,403,224
052c4bd467292a8b,2,515,179,546,200
052c4bd467292a8b,3,425,201,458,224
052c4bd467292a8b,4,579,136,617,163
052cabee560214a0,1,211,225,385,327
052ea5fdbd2da3a4,1,357,188,427,245
052ea5fdbd2da3a4,2,471,258,546,306
052ea5fdbd2da3a4,3,173,236,251,289
05316629fb5ab89d,1,405,135,517,207
05330fc8b719cd4f,1,111,374,422,582
0534539eb5c77c82,1,314,90,439,214
0534b9b8303aecab,1,387,171,523,264
0537e73391032816,1,590,225,668,274
0537e73391032816,2,71,252,173,307
0537e73391032816,3,342,239,432,300
053a5bf26f2bf739,1,255,214,351,275
053bc04b3b97151a,1,232,303,329,368
053e84f6b86fd549,1,485,266,528,296
053e84f6b86fd549,2,290,260,339,292
053e84f6b86fd549,3,392,225,437,250
053e84f6b86fd549,4,647,294,699,325
053e84f6b86fd549,5,100,284,155,318
053f8e5f7681ffdc,1,457,90,514,124
054204e155a8b793,1,334,253,539,385
054233270552e9fb,1,314,281,435,360
054266056d9253df,1,229,169,274,200
0543fabee5360463,1,356,94,403,123
0544424ca22d29e9,1,212,169,279,215
0545aa630385696a,1,236,171,314,223
0545aa630385696a,2,492,263,570,313
0545cec3eb99b78b,1,265,153,317,187
0545cec3eb99b78b,2,545,148,601,185
0545e824d13e4446,1,654,161,728,205
0545e824d13e4446,2,518,185,576,228
0545e824d13e4446,3,383,160,437,195
0545e824d13e4446,4,54,203,125,250
0545e824d13e4446,5,221,134,290,173
054623d43c5a20ba,1,245,259,320,303
054623d43c5a20ba,2,331,160,411,229
054623d43c5a20ba,3,492,228,557,265
0546d8ac01e47edd,1,256,147,317,195
0546d8ac01e47edd,2,415,334,485,384
0546d8ac01e47edd,3,567,122,637,169
0546d8ac01e47edd,4,651,375,722,421
0546d8ac01e47edd,5,356,167,410,200
0546d8ac01e47edd,6,490,155,542,182
0546d8ac01e47edd,7,74,155,153,221
0546d8ac01e47edd,8,152,188,208,220
05476624a8696711,1,67,388,195,475
05476624a8696711,2,543,169,754,307
0549000cdbcf269a,1,146,192,203,226
0549000cdbcf269a,2,318,192,355,215
0549000cdbcf269a,3,568,208,616,237
05494afe51123ed7,1,486,153,571,212
05494afe51123ed7,2,307,228,404,292
05494afe51123ed7,3,115,435,217,507
05494afe51123ed7,4,559,392,655,457
05494afe51123ed7,5,378,129,462,189
05494afe51123ed7,6,382,419,481,492
05494afe51123ed7,7,273,430,372,500
054a88e2d6e36b08,1,253,292,357,346
054ae85935bc4332,1,365,289,408,321
054ae85935bc4332,2,571,194,610,221
054ae85935bc4332,3,190,185,232,217
054ae85935bc4332,4,457,298,503,332
054ae85935bc4332,5,581,317,632,354
054ae85935bc4332,6,237,285,282,316
054ae85935bc4332,7,291,203,330,233
054ae85935bc4332,8,469,208,507,235
054ae85935bc4332,9,682,190,730,223
054ae85935bc4332,10,100,171,146,206
054b0bf9675574e6,1,385,256,440,292
054b1d7c137245f5,1,320,170,391,217
054b8f381abc2012,1,457,150,613,287
054baf62aaf8d1e2,1,202,153,303,232
054bb63d2beee68a,1,630,148,682,183
054bb63d2beee68a,2,232,176,278,205
054bb63d2beee68a,3,447,131,483,159
054bb63d2beee68a,4,345,160,385,188
054bb63d2beee68a,5,532,146,572,171
054bb63d2beee68a,6,114,115,168,153
054bf86d0faca1c8,1,485,160,545,193
054c00c34d9b22d0,1,186,256,387,395
054c6a6fe644f4e9,1,276,190,310,214
054c6a6fe644f4e9,2,323,306,360,330
054c6a6fe644f4e9,3,610,303,649,331
054c6a6fe644f4e9,4,148,208,184,231
054c6a6fe644f4e9,5,452,301,490,327
054c6a6fe644f4e9,6,385,187,419,209
054c6a6fe644f4e9,7,484,177,521,200
054e8a11e14ee211,1,425,192,592,310
054eac596754fbf2,1,465,128,546,187
054ecfd22768f65f,1,306,221,369,263
055160462ab1dbf7,1,510,175,614,248
0551bfaa0eb08f5e,1,298,219,389,281
0551bfaa0eb08f5e,2,129,276,190,313
05524a9eaa22988f,1,423,172,453,192
05524a9eaa22988f,2,461,202,492,225
05524a9eaa22988f,3,139,168,164,187
05524a9eaa22988f,4,252,189,277,206
05524a9eaa22988f,5,292,221,321,243
05524a9eaa22988f,6,373,192,402,211
05524a9eaa22988f,7,218,201,246,221
05524a9eaa22988f,8,629,173,667,200
05524a9eaa22988f,9,328,190,353,207
05524a9eaa22988f,10,545,160,580,183
05524a9eaa22988f,11,305,172,328,188
05528c3223128092,1,265,300,508,438
0552e6b0171baeaa,1,264,266,509,453
0553193bf2e6703f,1,243,392,566,653
0553ec07b7894dee,1,196,368,472,564
05540b55e5ae264c,1,332,198,467,298
0554772fc27b7da8,1,392,292,483,350
0554772fc27b7da8,2,2,234,87,290
0555397494a8e689,1,324,160,371,193
0555eaccad277cee,1,196,135,346,226
0556100c5ad6c740,1,382,257,478,316
055694af426c5063,1,527,114,585,153
055694af426c5063,2,174,106,230,150
055694af426c5063,3,362,150,420,189
0557d2c587391ae2,1,488,158,567,211
0557d2c587391ae2,2,240,106,314,156
0557d2c587391ae2,3,33,288,67,304
0558520c2ff9844d,1,323,179,404,226
0558520c2ff9844d,2,85,195,153,240
055a2e70180de482,1,304,177,539,308
055a2e70180de482,2,121,170,312,288
055a960e324e4599,1,303,202,357,240
055a960e324e4599,2,232,443,264,460
055b23a9be9a7041,1,260,123,342,181
055b23a9be9a7041,2,396,110,471,157
055b38dce6213286,1,258,277,535,466
055c5d5f83a1929e,1,255,229,357,301
055cd76a045a6f2f,1,238,428,521,589
055ef3dc47d6cbb6,1,217,160,270,195
055ef3dc47d6cbb6,2,528,84,572,108
055ef3dc47d6cbb6,3,338,282,403,327
055ef3dc47d6cbb6,4,332,132,386,168
055ef3dc47d6cbb6,5,452,92,500,125
055fb59dd2968713,1,204,250,307,325
055fb59dd2968713,2,339,260,460,345
05602ad57a193b88,1,600,286,635,310
05602ad57a193b88,2,260,287,296,310
05602ad57a193b88,3,52,268,87,296
05602ad57a193b88,4,147,307,182,332
05602ad57a193b88,5,399,250,441,278
05602ad57a193b88,6,498,259,538,284
05602ad57a193b88,7,368,244,403,266
05602ad57a193b88,8,725,286,760,310
05602ad57a193b88,9,171,250,207,274
0560a67457f2e3e8,1,344,310,446,366
056174dae349097a,1,500,91,535,114
056174dae349097a,2,514,276,550,300
056174dae349097a,3,428,278,469,306
056174dae349097a,4,400,87,436,113
056174dae349097a,5,405,195,441,217
056174dae349097a,6,338,78,374,103
05624938b256501b,1,132,194,307,302
05629630ac19aeb1,1,279,289,441,423
0563152269f46721,1,181,152,579,462
05643738096b36b3,1,205,150,285,189
05643738096b36b3,2,341,123,420,178
0564e3556b4a9342,1,396,172,456,212
0564e3556b4a9342,2,273,389,327,425
0564e3556b4a9342,3,175,286,230,322
05653ce5c2399e13,1,162,157,550,420
0567c762971b97d3,1,338,280,393,313
0567c762971b97d3,2,145,121,203,154
0567c762971b97d3,3,611,82,668,113
0567e7e4186189c4,1,303,334,525,493
05687c24c7e69790,1,331,231,570,399
056a20d83cd0b245,1,392,287,431,307
056a20d83cd0b245,2,580,261,627,289
056a20d83cd0b245,3,85,292,123,313
056a57f2c5be995e,1,415,135,500,200
056aa5519158046c,1,202,264,432,451
056acefc47a77ff7,1,486,239,625,344
056acefc47a77ff7,2,167,182,367,320
056b146c209dd3ca,1,356,116,396,139
056b146c209dd3ca,2,623,249,679,288
056b146c209dd3ca,3,510,91,553,121
056b146c209dd3ca,4,441,132,478,157
056b146c209dd3ca,5,320,299,367,330
056b146c209dd3ca,6,268,107,306,134
056b146c209dd3ca,7,144,267,204,307
056b146c209dd3ca,8,457,241,510,273
056b146c209dd3ca,9,284,367,325,392
056bb7666bca2177,1,237,371,419,503
056be334f64a7702,1,514,136,578,186
056d6365fb1d040e,1,692,327,776,382
056fa465ac56d823,1,294,117,372,171
056fb7b31c574364,1,321,497,389,544
056fb7b31c574364,2,222,472,282,518
05707ccf35b53806,1,142,401,175,425
05709dcf054f79b6,1,250,211,436,323
0570f5774d87f488,1,239,346,391,435
0571218457f9091e,1,564,244,632,292
0571218457f9091e,2,368,232,415,255
0571e4172ef08e90,1,200,226,446,396
057214b3d2851477,1,322,144,359,171
057214b3d2851477,2,548,161,590,185
057214b3d2851477,3,225,113,262,141
057214b3d2851477,4,671,174,719,203
057214b3d2851477,5,446,135,483,162
057214b3d2851477,6,66,107,110,141
0573de88b36e8d62,1,304,335,381,385
0573de88b36e8d62,2,500,265,586,317
0574054347cdfa99,1,442,135,522,192
0574054347cdfa99,2,289,116,357,167
0575abc56da3d97a,1,274,221,314,253
0575abc56da3d97a,2,246,78,284,106
0575abc56da3d97a,3,476,93,510,117
0575abc56da3d97a,4,416,84,446,108
0575abc56da3d97a,5,329,88,362,114
0575abc56da3d97a,6,358,153,390,176
05760e90368c8518,1,341,134,382,161
05760e90368c8518,2,581,60,653,109
05760e90368c8518,3,115,113,171,145
05760e90368c8518,4,241,131,289,164
0576c38691808829,1,570,148,632,187
0576c38691808829,2,301,161,364,209
0576c38691808829,3,416,222,473,267
0576f9257646f483,1,43,316,370,559
05786345b67e2eb8,1,80,373,150,420
05786345b67e2eb8,2,667,414,729,448
05786345b67e2eb8,3,378,358,450,422
057bd6656cade78c,1,339,249,395,282
057bd6656cade78c,2,487,245,540,279
057bd6656cade78c,3,172,185,224,218
057c05029f06ff46,1,371,201,442,250
057c05029f06ff46,2,503,186,574,235
057c05029f06ff46,3,645,85,747,153
057c05029f06ff46,4,82,210,160,260
057c05029f06ff46,5,242,240,330,296
057c6233d0882655,1,370,328,451,388
057c6233d0882655,2,113,153,142,177
057c6233d0882655,3,572,183,657,247
057c6233d0882655,4,277,318,333,362
057c6233d0882655,5,578,75,642,112
057c6233d0882655,6,152,320,204,369
057c6233d0882655,7,314,202,384,251
057c6233d0882655,8,46,167,67,183
057c6233d0882655,9,288,131,321,153
057c6233d0882655,10,178,499,260,549
057c6233d0882655,11,8,313,42,342
057c6233d0882655,12,120,101,146,118
057c6233d0882655,13,317,39,358,74
057c6233d0882655,14,559,335,643,396
057c6233d0882655,15,717,342,806,410
057c6233d0882655,16,71,220,104,249
057c6233d0882655,17,418,175,491,232
057c6233d0882655,18,448,95,505,130
057c6233d0882655,19,235,125,260,143
057e04d2666d3907,1,442,317,505,361
057e04d2666d3907,2,7,335,53,370
057e04d2666d3907,3,685,439,735,478
057e04d2666d3907,4,557,376,607,406
057e04d2666d3907,5,510,232,552,264
057e04d2666d3907,6,672,320,728,356
057e0a7bdbc1bad0,1,239,185,291,215
057e0a7bdbc1bad0,2,561,155,624,194
057e22b56a003df7,1,210,165,365,291
057e7d5649080b13,1,328,226,467,317
057f85e0aceac34a,1,500,186,604,252
057f85e0aceac34a,2,256,143,355,211
0580ecb2ff3e3ed2,1,307,391,368,434
0580ecb2ff3e3ed2,2,239,368,301,410
0583a114dcce0256,1,323,163,373,201
058483bce93bf9d9,1,355,321,413,359
058483bce93bf9d9,2,573,300,656,356
058773f165604570,1,175,191,213,219
058773f165604570,2,571,192,607,214
058773f165604570,3,683,185,726,214
058773f165604570,4,85,244,129,271
05892d2a89899c1a,1,437,95,514,155
05892d2a89899c1a,2,155,262,283,271
058abdccf10f6937,1,343,272,510,388
058b1bc02344cbc2,1,421,277,484,316
058b1bc02344cbc2,2,557,276,625,325
058b714693828554,1,439,151,509,198
058b714693828554,2,254,268,314,313
058b714693828554,3,394,330,461,386
058ca93868106aec,1,116,175,234,254
058ca93868106aec,2,543,160,637,221
058ca93868106aec,3,324,222,428,282
058cc253cbc1f356,1,247,175,341,239
058cc253cbc1f356,2,109,133,207,208
058fd73918d14f18,1,103,90,193,161
058fd73918d14f18,2,534,169,630,230
058fd73918d14f18,3,294,165,409,243
0592b59aa79bec0a,1,221,276,279,316
0593089ce153518d,1,157,215,248,283
0593089ce153518d,2,349,273,378,294
05941eaf4b05c5c0,1,307,266,361,301
05941eaf4b05c5c0,2,373,273,423,300
05941eaf4b05c5c0,3,276,171,328,200
05941eaf4b05c5c0,4,243,252,294,286
05941eaf4b05c5c0,5,354,185,404,220
05942451d675273e,1,378,175,451,218
05942451d675273e,2,292,118,367,168
05942451d675273e,3,560,178,632,235
05942451d675273e,4,476,324,548,369
05942451d675273e,5,229,435,290,475
05942451d675273e,6,161,116,224,160
05957bdf1b4f1cfd,1,259,274,543,469
0595b0b27c8e25ba,1,209,228,303,296
0595b0b27c8e25ba,2,535,186,608,235
059602d64d7d61db,1,286,248,477,362
059657c9333f9837,1,600,266,683,321
059657c9333f9837,2,132,255,225,317
059657c9333f9837,3,385,167,469,235
0597277102026dd4,1,350,250,399,278
0597277102026dd4,2,442,317,492,345
0597277102026dd4,3,221,303,277,336
0597277102026dd4,4,269,334,317,367
0597f52920feb22d,1,160,377,410,535
059846331f87b39a,1,561,459,645,518
059846331f87b39a,2,714,370,785,419
0598c575c70a027c,1,528,211,668,319
0598c575c70a027c,2,180,185,336,297
0598ec19c31ae8ef,1,172,175,354,291
0598ec19c31ae8ef,2,641,382,737,434
0599a5ea43bbe35d,1,196,164,281,231
0599a5ea43bbe35d,2,467,171,559,235
059a1a2efc9f3a10,1,281,171,344,236
059b19859a27bb76,1,514,227,601,282
059b19859a27bb76,2,221,193,316,266
059b698bcf20ea3b,1,278,261,525,416
059c178e5c95031c,1,353,158,403,190
059c178e5c95031c,2,196,170,243,201
059dd47bffe0c567,1,75,296,164,357
059dd47bffe0c567,2,334,171,407,228
059e758fa455a761,1,150,279,336,429
059e758fa455a761,2,378,280,489,359
059f1f7d6b0547cd,1,320,220,469,325
059fa44b17384190,1,227,261,275,297
059fa44b17384190,2,323,252,371,285
059fa44b17384190,3,127,193,178,226
059fa44b17384190,4,452,173,499,214
05a10fffc508efca,1,467,246,559,310
05a26e422cbc1fb7,1,217,307,410,446
05a2af8b75ec1f36,1,386,124,481,201
05a532ffacbdf940,1,347,164,440,234
05a532ffacbdf940,2,373,226,417,248
05a5b0d877500680,1,492,396,535,421
05a5b0d877500680,2,25,359,65,383
05a5b0d877500680,3,290,354,333,386
05a5b0d877500680,4,635,267,679,297
05a5b0d877500680,5,339,133,381,166
05a5b0d877500680,6,436,388,478,418
05a5b0d877500680,7,578,303,628,341
05a5b0d877500680,8,348,381,393,410
05a5b0d877500680,9,207,373,247,405
05a5b0d877500680,10,561,439,610,474
05a5b0d877500680,11,703,341,744,365
05a5b0d877500680,12,168,264,206,289
05a5b0d877500680,13,411,283,453,317
05a5b0d877500680,14,91,242,129,272
05a5b0d877500680,15,242,248,278,274
05a5b0d877500680,16,488,242,519,260
05a5b0d877500680,17,532,270,572,296
05a5b0d877500680,18,460,282,497,304
05a713c8644ac5af,1,585,221,634,259
05a713c8644ac5af,2,319,242,366,277
05a75496d662a148,1,326,237,446,311
05a818fb0dbbb6ba,1,241,146,443,295
05a94eb7bacac6fe,1,157,128,196,157
05a94eb7bacac6fe,2,444,231,478,251
05a9c531b5193d30,1,348,247,464,317
05a9c531b5193d30,2,568,200,685,285
05a9c531b5193d30,3,57,264,141,317
05aa7e9341ce5f14,1,582,152,629,182
05ac1a8a6d9dfb8f,1,182,220,546,443
05adfcae8e8a9790,1,271,228,313,252
05adfcae8e8a9790,2,757,153,784,171
05ae3f5a671e8653,1,260,298,362,369
05ae3f5a671e8653,2,501,118,578,173
05ae3f5a671e8653,3,355,150,454,214
05ae3f5a671e8653,4,0,327,105,409
05ae3f5a671e8653,5,707,242,775,291
05ae46353ce77005,1,190,149,289,242
05ae46353ce77005,2,364,211,434,267
05af873d05b47c3d,1,73,160,142,201
05afa11db32b220c,1,531,173,636,244
05afa11db32b220c,2,229,222,321,296
05b07e3ed4268d73,1,273,274,424,362
05b08480b55d3a13,1,279,185,442,297
05b08480b55d3a13,2,574,51,650,108
05b08480b55d3a13,3,466,326,622,433
05b08480b55d3a13,4,442,34,510,76
05b0f275110fb938,1,59,380,460,601
05b2f53f765cbee6,1,166,211,273,266
05b2f53f765cbee6,2,472,149,558,207
05b372db201beeb4,1,215,330,358,446
05b47499398991e0,1,198,131,248,175
05b573d6391faa0c,1,170,173,278,257
05b6828d8bf28268,1,358,181,539,301
05b7a5bfc3b0c945,1,250,152,325,192
05b80245aa074654,1,428,230,572,328
05b80245aa074654,2,250,205,378,311
05b80245aa074654,3,3,120,81,168
05b8ef44d340d54f,1,388,152,422,173
05b8ef44d340d54f,2,106,136,144,162
05b8ef44d340d54f,3,580,122,612,146
05b8ef44d340d54f,4,283,125,321,151
05b8ef44d340d54f,5,178,150,214,174
05b8ef44d340d54f,6,467,146,497,168
05bb03b9b6bb5165,1,250,174,316,221
05bb4bd3c8144918,1,379,201,517,294
05bb698fa0d2d8ed,1,241,188,534,400
05bbb308cffe31bc,1,256,116,388,213
05bbb308cffe31bc,2,642,205,746,285
05bbb308cffe31bc,3,502,121,610,223
05bcba3f6f8fe450,1,282,300,360,339
05bcba3f6f8fe450,2,342,293,410,342
05bd12bb8d4c9733,1,175,264,403,416
05bd19f60c790612,1,277,369,448,499
05be55b36dd24e88,1,235,342,328,411
05c0458d6ed24679,1,598,95,657,133
05c0458d6ed24679,2,345,117,400,153
05c0458d6ed24679,3,17,194,78,229
05c138675a756be8,1,385,172,464,230
05c13e00420c7c02,1,234,213,415,338
05c25c4f5da68b70,1,284,215,328,246
05c25c4f5da68b70,2,178,264,226,293
05c25c4f5da68b70,3,147,188,199,218
05c25c4f5da68b70,4,435,228,487,267
05c25c4f5da68b70,5,350,200,396,232
05c25c4f5da68b70,6,538,219,596,257
05c485eb565dcb43,1,166,241,246,294
05c6436d007e3ada,1,257,148,307,186
05c6436d007e3ada,2,200,198,244,229
05c64fe2b1e8d981,1,410,172,469,210
05c64fe2b1e8d981,2,271,184,325,222
05c64fe2b1e8d981,3,118,190,176,229
05c64fe2b1e8d981,4,485,221,560,266
05c8bbe6221cd26a,1,347,145,434,210
05c8bf31d16c2ada,1,119,288,226,364
05c9987bef5e14f6,1,167,403,231,449
05c9987bef5e14f6,2,28,303,124,363
05c9987bef5e14f6,3,507,157,566,200
05c9987bef5e14f6,4,397,255,450,293
05c9987bef5e14f6,5,248,407,307,442
05c9b96a3113906c,1,408,139,480,183
05c9c710f4e2e487,1,403,157,486,217
05caf6ace2c51cf6,1,178,289,440,459
05cc57bd0dd61fe0,1,437,139,510,189
05ccf66b9ba590a1,1,312,153,352,179
05ccf66b9ba590a1,2,457,168,501,196
05cd42c73284e8ef,1,248,482,346,546
05cd42c73284e8ef,2,382,353,492,425
05cd7c58c4ee7711,1,486,345,711,525
05cda2206fa34231,1,361,209,448,269
05ce1d7a4805c4bc,1,522,124,620,201
05ce71923a353a9c,1,380,139,444,182
05ce71923a353a9c,2,590,104,618,123
05ce77d6ee45798b,1,507,383,554,416
05ce77d6ee45798b,2,151,28,196,55
05ce77d6ee45798b,3,326,201,372,234
05ceae2ea39b4b6c,1,321,254,380,288
05ceae2ea39b4b6c,2,496,245,542,276
05cf89ed5d56e621,1,287,268,367,328
05cf89ed5d56e621,2,127,305,189,337
05d061f4cd39db54,1,120,184,197,228
05d061f4cd39db54,2,368,253,454,304
05d0e76607253274,1,696,207,750,243
05d0e76607253274,2,535,258,595,300
05d0e76607253274,3,346,253,400,292
05d0e76607253274,4,164,181,229,226
05d23f7dd6275d14,1,514,204,568,242
05d23f7dd6275d14,2,460,229,504,261
05d2efbf4a6f1030,1,349,114,385,136
05d2efbf4a6f1030,2,264,116,304,141
05d2efbf4a6f1030,3,685,120,717,142
05d2efbf4a6f1030,4,760,110,785,126
05d2efbf4a6f1030,5,533,96,570,126
05d304a5c832f0e6,1,296,175,487,291
05d58ad1255bf378,1,651,220,678,236
05d58ad1255bf378,2,312,83,425,203
05d58ad1255bf378,3,560,190,590,210
05d90508e3247468,1,278,267,333,300
05d90508e3247468,2,448,242,536,296
05da95a023f8a538,1,421,171,467,203
05db161d23195d5e,1,532,151,596,194
05db161d23195d5e,2,374,201,430,242
05db161d23195d5e,3,197,189,260,228
05db16b9d0a58495,1,252,139,289,164
05db16b9d0a58495,2,457,171,523,207
05db16b9d0a58495,3,316,171,381,206
05db7f1ad6889bd7,1,476,91,564,156
05db7f1ad6889bd7,2,253,171,331,222
05dcb22062e291f0,1,142,124,207,169
05de07ef63d766e9,1,189,439,428,600
05de28a8105149e6,1,453,85,530,137
05de28a8105149e6,2,-37,270,262,450
05dfa29daa2a9961,1,485,79,513,99
05e0d7f775cf000b,1,106,235,218,303
05e0d7f775cf000b,2,342,117,405,162
05e0d7f775cf000b,3,100,36,132,55
05e38a7d34c215c6,1,136,287,385,490
05e3caadbfd69c26,1,157,272,274,337
05e3caadbfd69c26,2,419,198,540,285
05e3caadbfd69c26,3,333,319,414,366
05e43865315781a7,1,431,231,513,286
05e43865315781a7,2,255,202,341,260
05e444348745a7b1,1,242,274,515,440
05e4da9812d36b24,1,337,200,391,236
05e4dc18e0a35d2f,1,146,98,190,128
05e4dc18e0a35d2f,2,471,49,502,67
05e4dc18e0a35d2f,3,61,60,101,93
05e4dc18e0a35d2f,4,233,110,283,142
05e4f4def193ba35,1,641,168,762,242
05e4f4def193ba35,2,546,195,614,241
05e4f4def193ba35,3,485,190,539,226
05e53b2d3f81e418,1,331,171,415,228
05e53b2d3f81e418,2,145,253,225,312
05e53b2d3f81e418,3,525,217,614,275
05e69a726e4473d5,1,321,167,478,257
05e7dbfeabc1f04b,1,88,335,171,386
05e8c520e149d717,1,357,106,464,176
05e9ad6be8ce8a77,1,397,205,569,314
05ea3f3da2b1cf18,1,200,300,391,427
05ebfb1bbe48a682,1,154,250,238,300
05ebfb1bbe48a682,2,276,149,314,171
05ec9ddc07550516,1,440,242,615,373
05ecd6a7ae15a411,1,137,247,191,285
05ee43e7f6e7d122,1,294,127,398,198
05ee43e7f6e7d122,2,477,164,581,226
05ee627eca7900f5,1,195,200,280,250
05ee627eca7900f5,2,589,146,647,185
05eed18eec84367e,1,349,117,503,223
05eed18eec84367e,2,86,239,202,325
05eed18eec84367e,3,264,311,361,372
05ef3b5f27849588,1,596,239,641,268
05ef3b5f27849588,2,661,264,712,296
05f00385cd5976e6,1,444,216,605,325
05f00385cd5976e6,2,142,208,293,314
05f078e051e4c7df,1,182,193,260,243
05f078e051e4c7df,2,446,254,520,308
05f081c0a7a035cf,1,242,189,272,207
05f081c0a7a035cf,2,350,175,419,226
